34803338314388.277,69606676628776.555,-666683118616066.8,139213353257553.11,4790539610196.169,-1333366237232133,-289976626139852.9,278426706515106.3,-3854299038830538.5
9581079220392.338,-71963506750889.94,-403179887047016.2,230460822086085.53,-590524753771039,-80987841313762.53,1649470667831284.2,943834012722212,-203956916001647.12
2824069608301340,-1676681048713996.2,92490754862417.62,538297897072137.7,490010263772063.5,-692369453253901.5,-395047744501054.4,448086803840468.9,-383716134342127
3275462686674636,1791794842699451,959301792958406.8,-134437503776578.52,289379487163155.6,759587944766770.4,-1613324600303587.5,-1493776119965710.5,647250762240388.8
-1667779464960614.8,-1588534521929525,83285083198220.78,-422590313671556.9,739691282454741.2,-634937159576082.4,-1248964949354966,1816594390018654.5,4307938694134349.5
-1397156562400427.2,-243786337442358.7,-1994977036037222.5,-838484559736902.4,-897527819313092.5,-339396787363226.44,1486926367961344,-760822398830101.1,-2214733011107785.8
1369051923053651.5,-940073414727952.2,2876470822873516.5,545593951641748.6,1260634574955147,2721266766333203.5,-2283240750025820.5,-406852244569120.4,-2596229289058197.5
2227413652120850.5,626599494179534.1,-87268200341246.34,411810473906230.1,-46494974670000.11,-1036183392841392.4,440554286451879.94,381850031428597.56,1107442529502031
-2060271096675039,876524046404438.4,-536673488756861.8,-1188775189076988,-205772017912773.12,1239806689835535,2482710773228592.5,2337318872010547.5,489369375084959.9
