28308928308784858e-30,1364308295182426e-28,24455273336606994e-29,3916676864616795e-28,5387826353134835e-28,6585658880399063e-28,7783491328043769e-28,8827123573122876e-28,9870755840244384e-28,10706923477380018e-28,11543091139537696e-28,1209207259222972e-27,12641054088085491e-28,12841989146418746e-28,13042924270526447e-28,12841025039369419e-28,12639125831880007e-28,12014189238749574e-28,11389252661691502e-28,10376947634715088e-28,9364642639909836e-28,805161671741723e-27,6738590859492278e-28,5237384812296429e-28,37361787876875116e-29,2152593304486664e-28,5690079201493671e-29,-101347736723145e-27,-2595962651459469e-28,-41092694450365666e-29,-5622576324822084e-28,-6993923326288417e-28,-8365270361572687e-28,-950421399190623e-27,-10643157625938564e-28,-11451402795017922e-28,-12259647955373999e-28,-12657199336561603e-28,-13054750672811134e-28,-13008320731991109e-28,-12961890813886287e-28,-124914481017388e-26,-1202100539384968e-27,-11185205968251272e-28,-10349406503551182e-28,-9217172597124804e-28,-8084938689870873e-28,-671871283562058e-27,-5352487044220573e-28,-3810362053232566e-28,-2268237045485459e-28,-6223470569288852e-29,10235428215794635e-29,26728042158282913e-29,43220655502344227e-29,5850733945209148e-28,7379402205825499e-28,8664110851416216e-28,994881941673471e-27,10896355980031045e-28,11843892534695605e-28,12405519695128731e-28,12967146856187073e-28,13132999660129065e-28,13298852431014997e-28,13076833661603662e-28,12854814881425715e-28,12256111213002803e-28,1165740755668652e-27,10697067116266241e-28,9736726703037465e-28,8450977108696117e-28,7165227516321617e-28,5626766527130489e-28,4088305482844273e-28,24072830032714564e-29,7262604366023364e-29,-9691716362266356e-29,-2664603679490804e-28,-4255067195975574e-28,-5845530696643491e-28,-7238292707280966e-28,-863105469519704e-27,-9760212205552532e-28,-10889369762213005e-28,-11701918227377492e-28,-12514466821502425e-28,-12960269442986741e-28,-13406071970038503e-28,-13440122207243944e-28,-13474172461063873e-28,-1307435970897797e-27,-12674546864457814e-28,-11857736768067016e-28,-11040926543408487e-28,-9868137725893466e-28,-8695348956956193e-28,-725731765033906e-27,-5819286485690694e-28,-42160364553248983e-29,-2612786496361945e-28,-9378842532582439e-29,7370180477195427e-29,239685579100776e-27,40566933732766153e-29,5612878498850884e-28,7169063877499878e-28,8525716799338315e-28,9882369687862084e-28,10942920161571643e-28,12003470147170663e-28,1269007811760106e-27,13376686717769549e-28,1364735604015108e-27,1391802627470949e-27,13773600723409647e-28,13629175529026638e-28,13102460303351361e-28,12575744754231502e-28,11716373168362348e-28,108570015315605e-26,973467181330094e-27,8612342672815244e-28,7400623541621007e-28,6188904923825401e-28,4803807410080258e-28,34187129986689297e-29,1958637396440807e-28,49856332577128094e-30
-28523681415139015e-27,-.0015778763388017002,-.00035691176636611885,.0007277299781222851,9018120533890598e-20,-.0004615334732287952,-.0008150936366413623,-.0011102589321118732,-.0013851725955553072,-.001615535639730493,-.001826858775888132,-.00199390771114428,-.002146554782217085,-.002258726783661919,-.0023591787872754514,-.0024236496001622883,-.0024784174724824305,-.002501799147001891,-.0025171175693777825,-.0025054939321405645,-.0024871984706599333,-.0024461582890843822,-.0023996617374249106,-.0023343415563656022,-.0022646450729264574,-.002179763360395204,-.0020914711903261005,-.0019913465040807704,-.001888678377889085,-.0017772419650992192,-.0016640391007897123,-.001544839617296275,-.0014245631470949966,-.0013007626387073253,-.00117648895052905,-.0010508667415970725,-.0009252937105117633,-.0008002549996816704,-.000675706765798673,-.0005532954002846281,-.0004317439590866278,-.00031367535124386914,-.0001967701769178429,-8446733163372877e-20,26420858537501712e-21,.0001317799775526201,.0002355202720621595,.00033296666234750835,.0004286236413016628,.0005173609569265884,.0006041739000824852,.0006835661288614147,.0007609226036783803,.0008304785176562884,.0008979194778882833,.0009573050159988613,.0010145312576420851,.0010635787124232735,.001110455805864086,.0011491688260870949,.0011857409156085551,.0012143022181807007,.0012407888532741532,.001259550357413853,.001276337605639898,.0012858027502810185,.0012934237918623913,.0012942222578829676,.0012933296646291004,.001286185712380751,.001277518958576277,.0012632139845650647,.0012475603451631485,.0012268960709411654,.0012050561926960697,.001178822357761803,.0011515777930890894,.001120518056078029,.0010885973815785497,.001053381888491024,.0010174363773526127,.0009786409808166315,.000939221836359363,.000897303714350889,.0008548394684347311,.0008101198667426788,.0007648999563100768,.0007175471921738382,.0006697049985479698,.0006197121812523407,.0005691987606557619,.0005163587784845204,.0004629210221933124,.00040679521774693696,.00034993673763920955,.00028980268690406485,.00022872957861625612,.00016351247299146087,9705779070291149e-20,25224174568520044e-21,-4827133152507885e-20,-.00012887592101482238,-.00021174539319597212,-.000304147228723543,-.00039967889724142676,-.0005081762270598549,-.0006210734724786712,-.0007518986945141545,-.0008890434068211541,-.0010514855353543611,-.0012232664499189692,-.0014316741957769977,-.0016544139146137463,-.001931953790281256,-.0022326094865656666,-.002618743362590081,-.0030447193398295868,-.0036111808115080668,-.004252880579280184,-.005140278166970798,-.006186856991272456,-.007696776976110269,-.009640320029539956,-.012414653972600269,-.015875183487018527,-.02325847173281811,-.04895641571276681,-.05705288172295113,-.04132783528147462
-5707567039504111e-26,-.005309785851701744,.003984555733552696,-.0005829357770381438,-.0009602739533729743,-.0021246196805817783,-.003383616692357667,-.00446121074012012,-.005446555081451359,-.0063253833350613966,-.007078925247745549,-.0077458639877122665,-.008284474568794638,-.008750748988127647,-.009096940391395731,-.009381943055931014,-.009558963803867584,-.00968423585863477,-.009714790564993097,-.009701850048134153,-.00960749012142764,-.009476980494664819,-.009277894631322949,-.009049267592808804,-.008764229272101794,-.008455631973936537,-.008102003134435673,-.007730234623385358,-.0073239597209196665,-.0069044406965743715,-.006460040827839895,-.006006789866609942,-.0055373438145556635,-.005062936758570366,-.004580056665934852,-.004095615835411201,-.003609460642565523,-.0031246656530515525,-.002643973508736863,-.0021671089414696133,-.0016992791139604337,-.0012373337220138883,-.0007885562635421038,-.0003473621331702789,7722877775402977e-20,.0004928368404900311,.0008889982601995888,.0012750250723241176,.00163926606166936,.001992427634233232,.002321905069110563,.0026395413503062346,.002932006251862275,.0032120512122328464,.0034658481111444657,.003706839064735974,.003920930939609719,.004122037492706086,.00429604322753638,.004457108033322346,.004591325998868406,.004712872847680635,.004808273816672227,.004891487369249092,.00494966935979223,.004996338731810783,.005019444194655674,.005031868204757157,.005022475415946525,.005003345748007467,.0049643376168342,.0049166012992296546,.004851021245478253,.004777739622774912,.004688658934192687,.004592879271652925,.004483269524879613,.0043678959619218236,.004240508224928423,.004108192954888814,.003965464345217753,.003818518590718084,.003662486135991004,.003502790585718857,.003335007935638086,.003163939503589453,.0029854134406102533,.002803782571927198,.0026148999802696905,.0024228658245254928,.002223305245972688,.0020202878346733412,.0018089188872475977,.0015934847442953062,.001368217446774492,.0011379031476748311,.0008954761172377257,.0006465500643669827,.00038222740929246956,.00010933383473433064,-.00018355936339592766,-.0004879488861596144,-.0008187283644035325,-.0011651498622117166,-.0015468621804941185,-.0019501775860009966,-.00240133761270639,-.0028828803215473976,-.00343032329461099,-.004021500200531442,-.004705218495682704,-.005453823275954064,-.006335515315335592,-.007317364760898426,-.008496222970163256,-.009837912851077284,-.01148116354401685,-.013407953463372934,-.015812350715540435,-.018757628689417438,-.022473787054151453,-.027365351148161392,-.033397738461563825,-.04223233735318089,-.05219748586644154,-.07216053784158163,-.08846331767498698,-.07086324746588919,-.016923488764950624
-2985697227024443e-26,-.005546888441675199,-.003431727415404519,-.00128099458881728,-.003423514715051296,-.005672904614121969,-.007931098401930872,-.010126098777454292,-.012127948605263318,-.01393658194414601,-.015531862063926111,-.016909317675577806,-.01808163644322916,-.019042553572811986,-.019816485062421008,-.020396681067022214,-.020811079504982802,-.021053324061011645,-.021151386392014963,-.021099824032314623,-.020925049808812764,-.020622828159331825,-.020217293076608328,-.01970555053066306,-.019109145860550264,-.01842655694767328,-.017676636978971275,-.01685918247851504,-.015990356141844835,-.015071168061548804,-.01411516157844884,-.013124410318872903,-.01210994326558974,-.011074725416273815,-.010027414844512372,-.008971700681563935,-.007914041542455215,-.006858693951959007,-.005810112161908761,-.004772988107273069,-.003749993735219905,-.002746158308389102,-.0017626065827511547,-.0008046348385238044,.000127949032282325,.0010296290238233589,.0019017024917372494,.002738474586209175,.0035421676285215605,.004306955457531756,.005035838918780631,.0057229275161701275,.006371891373834566,.0069768648528677505,.0075421044769489526,.00806186652350534,.008540924401108931,.008973762942709572,.009365607269773757,.009711270262757398,.010016347550869685,.010276060440600109,.010496278288571064,.010672690850428018,.010811330424236404,.01090838591256162,.010969931618648482,.010992659950352198,.010982566376062744,.010936827353027352,.010861241906187523,.010753428443838385,.010618885988333411,.010455623369176617,.010268757394386038,.010056622643485932,.009823887855521952,.009569136164443137,.009296548944091172,.009004879901376328,.008697807739727071,.00837417192176927,.00803714393472155,.007685557012393995,.007322088159530127,.006945472940304207,.006557920950368025,.006157964501980501,.005747374720446386,.005324356936584073,.004890279141654317,.004442882212338037,.0039831620703645,.003508223962448518,.003018704182929871,.0025108575859912148,.001984955524916989,.0014361284441746977,.0008642392707182566,.00026292008664731707,-.00036848659166713804,-.0010383589467448172,-.0017480951742134545,-.002508800344603539,-.0033230299261904363,-.004205652900665062,-.005161148828359347,-.006209683953107588,-.007359076573342483,-.00863709104144754,-.010057561581957994,-.011659352160879613,-.013467562216763335,-.015537453113651133,-.017916116017025977,-.020682775444510554,-.023929616109444208,-.027768069681868384,-.03238815480478704,-.037928398445692554,-.044804251578256266,-.053078905479784784,-.06370130786436229,-.07604129544253242,-.09219740898822125,-.10653399200235487,-.10855144814111028,-.07946166088128312,-.025625410419392064
-26382838673362255e-28,-.008716060006582661,.00010532981616059895,-.006159162952563379,-.007869655253489972,-.011131969239939709,-.014714644896356686,-.018133263428298064,-.02139438209443832,-.024336325100172754,-.02696822795180619,-.02926060619449664,-.031207593615917385,-.03283220394565844,-.03412035549642341,-.035116273873180594,-.035802532159243144,-.036230759103534696,-.036383235471845694,-.03631237943299628,-.03600197260344235,-.035501912790155625,-.034798498895589135,-.03393743467720228,-.03290804489744919,-.03175102992993912,-.03045891847121546,-.02906706367752641,-.0275711440827092,-.026001103870267127,-.024355570567624548,-.022659184013789642,-.020913213410474602,-.01913721326851603,-.017334746270917096,-.015520593755276103,-.013700257970332284,-.011884125985454866,-.01007930744807074,-.008292226678846996,-.006531318948565447,-.004799518720361025,-.003106362562449738,-.001451774929123715,.00015378643722142039,.0017129453153410655,.0032144737283637285,.0046631300146294475,.006047063123105604,.0073728132129010195,.00862806844305388,.00982086929392929,.010938637028821845,.011990695206179175,.012964413206307894,.013870214030048478,.014695639925212533,.015452052987905642,.01612739521765333,.0167337999475129,.01725980505015326,.017718121682654974,.018098042731815967,.018412642102601642,.018652083107718584,.018829568248956097,.018936194071374503,.018985050313447004,.01896818440010376,.018898339669447185,.01876848907935825,.018590814151796392,.01835915295930974,.018084950422507462,.0177628249196931,.01740334589058238,.017001798411201002,.01656777978389558,.016097112001710795,.01559837511536672,.015067786072413407,.014512898323706554,.013930161078077909,.013326123136130304,.012697292741232855,.01204927006714998,.011378435129943743,.01068951218282056,.00997853696584423,.009249438355003652,.00849766709310992,.007726443225308433,.006930355952513758,.006111985978969945,.005264725782341263,.004390551206296508,.0034812551020980843,.0025381936524353074,.0015510603628994136,.0005204722490399291,-.0005666190549836676,-.0017106281402608267,-.0029281628214546302,-.00422125738821471,-.005611129540816977,-.007102560542371992,-.008722721952747065,-.010481250972419578,-.012412902102507907,-.014536130129992494,-.016894984451259646,-.019524349837115925,-.022478488194943438,-.025823780972895376,-.02962172309583261,-.03400111349016842,-.039013421151815546,-.044915909558336325,-.05168291806234855,-.05984579700445734,-.06905725743946205,-.0804386181228474,-.09242219890072134,-.10729814649144286,-.11901839405957282,-.12794323040325215,-.12489554926900322,-.07717340064611508,.004389696788725946
-28513245019915168e-27,-.008900206060941291,-.009356015120273115,-.009420733920849812,-.013893530211709706,-.018634338666370372,-.023597676504346497,-.028515451518681238,-.03314806721211813,-.037412895458748416,-.04122754642806867,-.04457223407268615,-.04743321430139827,-.04981216334603006,-.05172554581468909,-.0531830453245703,-.05421434855806372,-.05483230141290652,-.05507180950177182,-.05494702135807364,-.05449405318205086,-.05372761450738318,-.052682956636954936,-.05137501895467587,-.04983707087857186,-.04808409877108738,-.046146782050939396,-.04403999170228142,-.04179147161838575,-.039415811215224535,-.03693763699486623,-.03437107161994789,-.031737536972424665,-.02905050436150764,-.026328194908871654,-.02358327569595682,-.020830853684343162,-.018082691143083807,-.01535094698043443,-.012646441795958347,-.00997863192953519,-.007357437266089057,-.004789922560457601,-.002285201884180628,.0001517180520571315,.0025124104856227947,.004793604652084542,.006987455202365052,.009092153223347813,.011100370696716268,.013011558495664675,.014818907423990073,.016523009869361102,.018117642692621522,.01960448251204362,.02097798990621712,.022240899965227726,.023388474130315286,.02442449202331922,.025345115483861376,.02615511904390714,.026851615702889502,.027440280147275967,.027919176158354857,.028294740243683433,.028565932652749246,.028739768489993454,.028815999693895374,.02880200785052506,.02869819753176918,.028512093288124794,.028244589276051897,.02790313454365343,.027488947343611687,.027009203324575924,.02646527644637271,.02586388980771227,.02520640802259356,.024498957191196283,.02374274648305799,.022943193756931535,.02210121163460072,.02122141615179644,.020304288767006223,.01935357577194966,.01836920207826074,.01735399098516279,.016307178645564937,.015230608602405783,.014122679598115103,.012984190437074732,.011812535371736111,.010607380120641312,.009364908406335581,.00808350869924925,.006757882362407313,.005384918042412891,.00395749094505204,.002470651847161431,.0009149817758588947,-.0007168466537399302,-.0024371853378558936,-.0042565706500234364,-.006191146616121489,-.008255954021653453,-.010472103102082294,-.012861193841765494,-.01545087482965554,-.018272580740359142,-.021362487022689645,-.02476715753117064,-.028533478552421068,-.03273176639497306,-.037420831241735626,-.04270858966287441,-.048661690631126575,-.05544644476474266,-.06311320229681941,-.07191010348843668,-.08177701899910898,-.09302855351918553,-.10516158741873513,-.1182778660141906,-.13032646654564717,-.13956980416947612,-.14010644909486214,-.120930306159388,-.07530033198119133,-.01324988190198478
-54388274182701635e-27,-.012432785749424512,-.007577022292716577,-.016875921238511848,-.02162735263383007,-.028001192540572768,-.034665064184036976,-.041158153943162364,-.047357198441157905,-.053036666144459614,-.05816667248371995,-.06266403450407221,-.0665284357919929,-.06975132393143545,-.07234080733074282,-.07432582549020303,-.07571662769317343,-.07656011905994262,-.0768671280696091,-.07669205691953808,-.07604616575902591,-.07498559359902207,-.0735222418073735,-.07171073132599848,-.06956378586070504,-.06713265356108267,-.06443094501638276,-.061505466225742704,-.05837062487505468,-.055068189353640495,-.05161316337376974,-.0480419748222865,-.04436994339570488,-.04062806259956183,-.0368316731930101,-.03300640860904726,-.029167370686346034,-.025335059375213586,-.021524151972394694,-.017750370238196967,-.014027878625004037,-.010368095935271179,-.006784686536797689,-.003285312932012953,.00011679502417046586,.0034171733934643925,.006602948991716776,.00967234359168606,.01261279985557025,.015424802971837556,.01809614377727131,.020629271270385663,.02301244809020624,.025249906904931098,.027330568444032352,.02926033948419188,.031029009092331652,.03264408932879696,.03409644551178371,.03539511626208071,.03653219281286606,.03751810428095308,.03834624075791021,.03902822228057736,.03955873692026501,.03995033622076287,.04019892900549801,.04031768471902898,.04030359373814532,.04017010537010204,.039915112793704834,.03955200343649562,.039079371430464714,.03851022769168848,.03784366000198336,.03709201968793668,.03625467308754747,.0353430700435492,.03435665238584572,.03330578679230511,.03218979956094762,.031017831386231084,.02978889938989028,.0285108145629524,.027182101823662555,.025809174174388848,.02438988106914676,.02292918173146599,.021424051634460654,.019877934792300826,.018286717341798313,.016652246101734203,.01496907897521797,.013237334397215443,.011449955665668405,.009605095807531234,.007693742233133567,.005711711042832758,.003647641064971274,.001494403514805329,-.0007621892015145373,-.0031331914429717183,-.005636144018345584,-.008287568258566835,-.011108870544918072,-.01412450224946107,-.017360071360281188,-.020851908283000972,-.02462949223919471,-.02874739989834433,-.033236810185798486,-.03818089330540245,-.043605583333798464,-.04963937052956873,-.056283778868754915,-.06373869871482842,-.07193075221686829,-.08116707719028199,-.09116819244408489,-.10237482222263071,-.1139665516475055,-.1264206786152137,-.13758416598941037,-.14725568650207815,-.1505825706997906,-.14360813238642275,-.12336921675659007,-.07106343375643655,.003813313043155532
-8895731869915191e-26,-.013428899816229677,-.018362178801836496,-.022590269929779618,-.030842676101063168,-.039215584676257034,-.0477082894904376,-.05601322320748247,-.0638569933643074,-.07109945550322895,-.07761656256764433,-.08336112366154783,-.08829525715323688,-.09241725930376145,-.09573533880108916,-.09826936385125444,-.10005136030844637,-.10111127731627079,-.10149285835045646,-.10123052691280164,-.10037305036017191,-.09895651090475877,-.0970309117154942,-.09463248150784093,-.09181022678430979,-.08859964580146831,-.08504739911874426,-.08118766052257448,-.07706387011752228,-.07270841550849962,-.06816093934179411,-.0634516523280299,-.058616018158374326,-.05368175584192083,-.04867993937907739,-.04363557289454017,-.038575292144260094,-.0335212972219562,-.028495912724078035,-.023518586331039107,-.018607620157180663,-.01377991442469201,-.009050183048099028,-.004433093006999511,5972934161563006e-20,.004415500943291045,.008625187738926593,.012677574709100041,.01656580066487739,.02027999855067281,.023815194973709614,.02716278644973614,.03031955600615465,.03327821071009791,.036037276175981875,.038590890454979807,.040939367488337486,.043078423151315055,.04501021605491815,.04673215529266351,.04824824110434128,.04955760359332285,.050665988091857336,.05157417357452113,.05228946221090504,.05281411929643784,.05315672896316794,.053320796856409766,.05331584717644971,.05314632734722001,.05282233050774481,.052348920594536476,.05173638501064859,.0509900852431072,.050120150837442534,.049131933985163495,.0480350793012473,.04683464331212812,.04553950684550169,.04415418984841471,.04268658067422673,.04114044302874034,.03952247132646435,.03783547827054974,.03608480379314048,.0342721411870793,.032401335799596136,.030472796974611607,.028488731970002606,.026448093444756144,.024351292988736607,.022195637493285472,.019979550719980595,.01769847418299416,.01534857579833101,.01292313960866094,.010415694460990697,.007817013624279274,.005117458462648403,.0023048373728272765,-.0006344367402721036,-.0037161016471238713,-.006958802483676762,-.010382501571945582,-.014012468574556408,-.01787363166669398,-.022000097998359253,-.026422356566807706,-.031186348617723982,-.03632798706482843,-.0419088375885375,-.04796787984284814,-.05458623980123083,-.061797573803182876,-.0697037469809388,-.07830903170325995,-.08772464731362262,-.09786185908446224,-.10878714224817064,-.12015846066585703,-.13181520042484401,-.14278662845786458,-.1521705270301303,-.15764532567984105,-.1565138727796668,-.1447533927077971,-.11564019934550376,-.06719086713306036,-.007871639761759227
-12352639759526806e-26,-.017729631241593394,-.018387669010835703,-.03232900955644264,-.04156323904698189,-.05211972291731067,-.06271309561247258,-.07292409295308533,-.0825818270985639,-.09144559276152789,-.09945185431453954,-.10648973034022333,-.1125517904307925,-.11760912532497168,-.12168092183596121,-.12478631935346257,-.1269565571907726,-.12823752521089035,-.1286656975915568,-.12830080712358174,-.12718138063493464,-.1253732136550765,-.12291537835321772,-.11987495594631732,-.11629074672956953,-.11222815475050157,-.1077251875419669,-.10284368107377634,-.0976203840209198,-.09211233395965851,-.08635456730703249,-.08039851701118257,-.07427706711112066,-.06803556626144121,-.06170437305330857,-.05532253044772509,-.048917611286150305,-.042522398532413595,-.03616160110888463,-.029862028763823056,-.023645634303318827,-.01753377118018495,-.011545927671478605,-.005698678294525188,-9428574591795368e-21,.005509295558015331,.010841791056843296,.01597890011921391,.020906332888155982,.025617763669310453,.030100188289692274,.03434978284119401,.038354878230261846,.042114022883873316,.045617060271736294,.04886491589016975,.0518491738339407,.054573197549168534,.05703052239895845,.05922698583763286,.06115819316465684,.06283239295741949,.064247248583775,.06541322668144971,.06632991070733342,.06700967371432813,.06745377549896836,.06767607880557405,.06767919091137875,.06747798097343707,.06707603471089182,.06648871822189824,.06572021665379042,.06478590038131324,.06369019214545331,.06244800748056714,.061063661498118274,.059551199534274624,.05791452563845171,.056166477055074854,.05431028893397675,.05235730136661526,.05030984039750875,.04817750805632509,.04596151987750988,.043669548544874134,.04130151936753555,.03886299645858154,.03635243564695012,.033773105904147276,.03112181784150277,.028399327314023573,.025600620693742165,.022723657976297672,.019761404103644346,.01670860248595819,.013555981865471562,.0102944798040308,.006912398265872418,.003396007881848479,-.00026897402149324707,-.004102210753228151,-.008120565021788633,-.012351439955542248,-.016813881112338485,-.021545624032735855,-.026566658478529265,-.03192868634646058,-.03764953507396915,-.04379975929719153,-.05038795848854911,-.05750955606354311,-.06514845755098578,-.07343064032245682,-.08228203163889111,-.0918588320421234,-.10195847628792849,-.11274336719803307,-.12373770515147224,-.135013097730769,-.14554673374318972,-.15503222273973033,-.16148914561388394,-.1635821862727638,-.15815006591382097,-.14165500198440686,-.11354217295411992,-.06316519385490704,.0026175256567801146
-11222366197271287e-26,-.01960659926458016,-.03053624346165199,-.04033731440325222,-.053619925047042584,-.0666579791486337,-.07948445388002687,-.09180338216656213,-.10334619521413979,-.11395508811240604,-.12349131889117079,-.1318922791189112,-.13910750123233268,-.14513210427029663,-.14997039848381516,-.1536501511641057,-.15620780643619933,-.1576887829033882,-.1581474460009135,-.1576382026018914,-.15622458542800166,-.15396499970673275,-.15092674222681454,-.14716922290105222,-.14276006413231448,-.1377577979905089,-.13222813840868283,-.1262274439036189,-.1198179697967795,-.11305292553090276,-.10599000026294585,-.09867847125005551,-.09117066492376456,-.08351133638576169,-.07574693453615351,-.06791729084036922,-.060062727044100664,-.05221800668879468,-.04441738808568293,-.03669069402040457,-.029066471631010286,-.02157000374636176,-.014224741785290098,-.007052031723454399,-7098495905909482e-20,.006700319984611184,.013246352367056466,.019551693508683757,.025603759458698746,.031389365692570795,.03689847601071193,.042119960227934274,.04704619106597453,.05166814000836499,.05598065500749476,.05997699816143458,.0636546632155856,.0670094269580497,.07004159696601485,.0727496235572314,.075136697460275,.07720396523524989,.07895741110977673,.08040072703909971,.08154243228581931,.08238846740125609,.08294949175334111,.08323327739843972,.0832521182528376,.0830151245565908,.08253566496251002,.081823665547635,.08089300297352325,.07975391402525037,.07842024579429101,.07690207388636096,.0752127162639421,.07336165567875923,.07136124718691163,.06922002687469861,.06694902932855161,.06455553683205129,.0620489469907392,.05943502567425471,.05672127915912583,.05391174913814572,.05101183446040152,.04802366312715434,.0449503125886539,.04179181860179887,.038548722845828276,.035218790711850405,.031799782862362576,.028287006126489947,.024675127903869866,.02095676523958158,.017123078290548866,.013163749550303422,.009065905773009303,.0048160320547727025,.0003965136862890541,-.0042096034785417055,-.009025561368062637,-.014071820181375864,-.019378283429705243,-.024968569726695495,-.03088031209029845,-.037138924245999606,-.04379039777475093,-.05085831247847537,-.058396070610712274,-.06641692277744952,-.07497635470807747,-.08405852340682557,-.09370472807854281,-.10383005423809859,-.11441979068595447,-.1252382031385542,-.13611731710828243,-.14651461992037335,-.1559064279024345,-.16318881185620623,-.1671410905085969,-.16583346944399172,-.15704350133130685,-.13835824595381932,-.10588014309546688,-.059299698729201565,-.005199959007320724
