1.0	3.2260474289989607
2.0	2.690117010301346
3.0	1.4415554881673809
4.0	1.2436445153207747
5.0	0.9678396441034889
6.0	0.5952255327370785
7.0	0.5938615297247455
8.0	0.31561631330232987
9.0	0.267735582397337
10.0	0.21909903634598762
11.0	0.1127555971833974
12.0	0.11267052607568191
13.0	0.07547650962977255
14.0	0.05440001092968135
15.0	0.04858422083231401
16.0	0.027867470469291757
17.0	0.027399828512617533
18.0	0.01750599842139617
19.0	0.01049940031500969
20.0	0.008934392352627208
21.0	0.004219188834552365
22.0	0.0040718442697324254
23.0	0.0025894090053042076
24.0	0.0015334263698010269
25.0	0.0014842482286993378
26.0	0.0007202830105394371
27.0	0.000570186390314766
28.0	0.00044425727677140363
29.0	0.0002421918012904724
30.0	0.0002411613430200248
31.0	0.00014994025147871748
32.0	0.00012402342422590152
33.0	0.00010126070320332434
34.0	6.71855737857926e-5
35.0	6.682935356626381e-5
36.0	4.5996561457097745e-5
37.0	3.212072089509075e-5
38.0	2.9060582718443617e-5
39.0	1.209746714792719e-5
40.0	1.1882214684941898e-5
41.0	7.574601955464002e-6
42.0	4.957569657407191e-6
43.0	4.835833756059108e-6
44.0	2.5577255225780285e-6
45.0	2.437623661765428e-6
46.0	1.9049516666174938e-6
47.0	1.025502367887137e-6
48.0	1.0216270750417494e-6
49.0	4.7102877115716314e-7
