-6731510527566841e-24,-11555502659451063e-24,-1637949477540302e-23,31832505142160103e-25,22745995786105807e-24,34180575642929096e-24,4561515550235893e-23,3629205934617622e-23,26968963139358102e-24,19529844374461494e-24,12090725693362993e-24,9647738172599822e-24,7204750648068194e-24,7790273372827918e-24,8375796079193924e-24,4187897778904113e-24,-5259718563140117e-31,-4187898811873885e-24,-8375797103149508e-24,-7790274349330589e-24,-72047516063494955e-25,-9647739040123383e-24,-12090726464576804e-24,-19529845160332574e-24,-26968963798615094e-24,-36292059919465984e-24,-4561515598945506e-23,-3418057609816828e-23,-2274599612200142e-23,-31832507896098273e-25,16379494567575714e-24,11555502542194916e-24,673151049080258e-23
-2195615402619901e-23,-43003952285653166e-21,.0001348934899550305,.0004172760585283347,.0006579084372227523,.0008451956676581388,.0009985293730392474,.0010721496813000436,.0011163102844110903,.001084213350085231,.001028995411366683,.000912157119551922,.0007788549276767121,.0006030832203170299,.00041749714223511655,.00021037799240410362,-1977807376303263e-30,-.00021037799240750872,-.00041749714223894986,-.0006030832203201697,-.0007788549276801856,-.0009121571195546984,-.0010289954113697466,-.0010842133500877306,-.001116310284413692,-.0010721496813019202,-.000998529373041289,-.000845195667659482,-.0006579084372242323,-.00041727605852931335,-.000134893489955806,430039522853546e-19,2195615398399128e-23
-3718079752480944e-23,9057557337950234e-20,.0008733799387839596,.001696137327726301,.0025470842304379016,.0032363855102437154,.0037283174253399816,.00405355573963089,.004140709821170765,.00408436396488787,.003813759405996493,.0034325815067084526,.002887881733653222,.0022688822302616447,.0015487452318810647,.0007914301244919416,-16858571966753566e-31,-.0007914301244956283,-.001548745231884428,-.0022688822302650282,-.002887881733656167,-.003432581506711451,-.0038137594059992315,-.00408436396489064,-.004140709821173081,-.004053555739632985,-.0037283174253415156,-.003236385510245213,-.002547084230439165,-.0016961373277273113,-.0008733799387847044,-9057557337995073e-20,37180797488863635e-24
-19359261370199616e-24,.0007121163289077017,.002212917312608166,.003978962771140706,.0056139874964806335,.0069877808760959005,.007993183193435957,.00859539119155935,.008803270727984213,.008615140651102426,.008084598361656875,.0072285687327719094,.0061153957354652495,.004775743409569054,.0032783976940810177,.001665690669114203,-8618291608952149e-31,-.0016656906691159307,-.003278397694082707,-.004775743409570685,-.006115395735466775,-.007228568732773368,-.008084598361658342,-.008615140651103852,-.00880327072798547,-.00859539119156037,-.007993183193436866,-.006987780876096783,-.0056139874964812745,-.0039789627711412645,-.002212917312608572,-.0007121163289079454,19359261356838413e-24
-15377252201973901e-25,.0017695544278742965,.004457351485833226,.007235322251753841,.00988874405716343,.01203687155704535,.013627805494425084,.014565248706712991,.01484615442271085,.014509378916660511,.013576109708373552,.01214298396575465,.010250823101058465,.008013676809226574,.005491232981075784,.002793834395499852,-838083984094966e-30,-.002793834395501469,-.0054912329810773205,-.008013676809228033,-.010250823101059809,-.012142983965755999,-.013576109708374888,-.014509378916661776,-.01484615442271206,-.014565248706714108,-.013627805494425998,-.012036871557046145,-.009888744057164096,-.0072353222517544035,-.004457351485833582,-.0017695544278745093,15377252174100165e-25
3516316784402789e-23,.003338261815747639,.007394361960870768,.011543610370215122,.015276263998260242,.018345704148212277,.020550891541194275,.021833478991868046,.022169331734490462,.021595754675123206,.020181455884078152,.01801314771176392,.0152046299670061,.01186837320981612,.008136461225774175,.004134923290003272,-5598748020074456e-31,-.004134923290004396,-.00813646122577524,-.011868373209817129,-.015204629967007059,-.018013147711764887,-.02018145588407909,-.021595754675124125,-.022169331734491347,-.02183347899186896,-.02055089154119501,-.01834570414821288,-.015276263998260733,-.011543610370215554,-.007394361960871075,-.003338261815747792,-3516316783816976e-23
7186406089869892e-23,.005328621594981609,.011195478102514762,.016816894215325864,.02185713513847868,.025865374093126905,.02875078747293832,.030347252298006548,.030695522938597453,.029808493577252626,.02779647791835834,.02477252853175601,.020883289716015673,.016290445997094196,.011159687427150905,.005670761520186019,-3062771308838761e-31,-.0056707615201867356,-.01115968742715163,-.016290445997094866,-.02088328971601633,-.024772528531756682,-.02779647791835905,-.029808493577253327,-.030695522938598063,-.03034725229800713,-.028750787472938834,-.025865374093127374,-.02185713513847906,-.016816894215326162,-.011195478102515003,-.005328621594981762,-7186406090247044e-23
710750487342393e-22,.007764241995949588,.0156756421464765,.023104970953537758,.029516094038293257,.03461304880967228,.03815601157759485,.040082453215449586,.04036648348203915,.03909225517622861,.03636681081763614,.03235660460543651,.027241775005808124,.02122968053080285,.014535041301158196,.0073825441773879615,-27593561733616296e-32,-.00738254417738852,-.014535041301158734,-.02122968053080338,-.02724177500580867,-.0323566046054371,-.0363668108176367,-.03909225517622918,-.04036648348203969,-.040082453215450134,-.03815601157759535,-.0346130488096727,-.02951609403829365,-.023104970953538022,-.015675642146476702,-.007764241995949721,-7107504873630783e-23
7028603656657628e-23,.010594355724023913,.02095913031708684,.030332876988484303,.038350695450543766,.04454197986252585,.0488196949500574,.05100263862145985,.051189304687989066,.04940901991901049,.04586790274637193,.04072728250154943,.034245997264316444,.0266570530549387,.018239442854703358,.009259385047314063,-24035672409601986e-32,-.009259385047314498,-.018239442854703802,-.026657053054939192,-.03424599726431696,-.04072728250154993,-.04586790274637246,-.04940901991901102,-.05118930468798962,-.05100263862146034,-.048819694950057856,-.04454197986252627,-.0383506954505441,-.030332876988484556,-.02095913031708703,-.010594355724024023,-7028603656660354e-23
5874696685554253e-23,.01384600696901596,.026909747449451363,.038559150029148274,.04825181159258655,.05569672954771369,.060662361526704144,.06312567194524955,.06310122117019133,.06074912420258613,.05624665990165024,.049858968565956244,.04185465905047283,.03254783075891921,.022249794501105966,.011291278817711897,-12388623842901172e-32,-.011291278817712155,-.022249794501106247,-.03254783075891954,-.041854659050473184,-.04985896856595659,-.056246659901650606,-.060749124202586505,-.0631012211701917,-.06312567194524993,-.06066236152670453,-.05569672954771399,-.04825181159258681,-.03855915002914849,-.02690974744945152,-.01384600696901605,-5874696685399071e-23
4720789714067525e-23,.01749184803746806,.033664475821943415,.04772978244102593,.059342657957805224,.06803084716933262,.07376821030832055,.07640514129316446,.07613912688580989,.07306255990206997,.06750218004711447,.05970340478664734,.05004921454863661,.03886632316329557,.026550517540267604,.013465021460871867,-711378774757863e-31,-.013465021460872006,-.026550517540267767,-.03886632316329577,-.05004921454863683,-.059703404786647575,-.0675021800471147,-.07306255990207018,-.07613912688581008,-.0764051412931647,-.0737682103083209,-.06803084716933289,-.05934265795780542,-.0477297824410261,-.03366447582194354,-.01749184803746813,-47207897143126405e-24
4649568323794943e-23,.021576507117606298,.041102292540256435,.057928859617782616,.07151145745118623,.08160680507839807,.08803505419653089,.09086700089552419,.09020840788920328,.08634007449480317,.0795503922044763,.07023123321869403,.058764702663727846,.04558362494262191,.031105850058583098,.015768867929353555,-5624260391310902e-32,-.01576886792935365,-.031105850058583184,-.04558362494262204,-.058764702663727963,-.07023123321869414,-.07955039220447642,-.08634007449480327,-.0902084078892034,-.09086700089552434,-.08803505419653108,-.0816068050783983,-.0715114574511864,-.05792885961778274,-.04110229254025654,-.021576507117606364,-4649568323655932e-23
457834693313633e-22,.026080915475469157,.04940085607628157,.06910625680791961,.08491233844203344,.09636244747986615,.10355734289020291,.10643009732872749,.10533677012178153,.10048812961298015,.09237001084634885,.08135360670988237,.06796149754089878,.05263582005936012,.03588724290016027,.01817955964249959,-584666309815827e-31,-.018179559642499624,-.035887242900160266,-.05263582005936017,-.06796149754089885,-.08135360670988243,-.09237001084634888,-.10048812961298019,-.10533677012178158,-.10643009732872755,-.10355734289020303,-.09636244747986634,-.0849123384420336,-.06910625680791968,-.04940085607628163,-.026080915475469216,-45783469332099954e-24
42483187540582105e-24,.031071401804608205,.05841889873132456,.08137437194053362,.0994040218405625,.11236495152904266,.12018465436125443,.12309851695891899,.1213693654537502,.1154586452011513,.10581760983364906,.09299981046962942,.07752816759412202,.059963345385899994,.04083365553151924,.02067413200039946,62637798848467145e-34,-.02067413200039944,-.04083365553151925,-.05996334538590001,-.07752816759412208,-.09299981046962946,-.10581760983364905,-.1154586452011513,-.12136936545375021,-.12309851695891899,-.12018465436125451,-.11236495152904277,-.09940402184056257,-.08137437194053371,-.0584188987313246,-.031071401804608243,-42483187540929257e-24
39182905747809576e-24,.03652492676910731,.06839296402429179,.09466283135884845,.11516956903693511,.12950806080258007,.1379963211566879,.14072270369419976,.13828282941544873,.13107933569369232,.11980580935335826,.10500990244953022,.0873666435967404,.06745367632830605,.04588290794745243,.02321215338109411,41361007209484714e-33,-.0232121533810941,-.04588290794745247,-.06745367632830605,-.08736664359674035,-.10500990244953018,-.1198058093533583,-.13107933569369223,-.13828282941544873,-.1407227036941998,-.13799632115668795,-.12950806080258018,-.11516956903693516,-.09466283135884854,-.06839296402429187,-.03652492676910731,-3918290574773661e-23
3574311346841285e-23,.04253301802384529,.07912595569100393,.10910987212102491,.13200066521547468,.1478414753490046,.15675554980863776,.15924563144858686,.15582559350098363,.14721712907843168,.13410084946897802,.11723042224701513,.09729697389536203,.07498869186961411,.05093737647693955,.02574968237070984,7614661283541103e-33,-.025749682370709834,-.05093737647693954,-.07498869186961413,-.09729697389536206,-.11723042224701516,-.13410084946897807,-.14721712907843168,-.15582559350098368,-.1592456314485869,-.15675554980863782,-.14784147534900477,-.13200066521547468,-.10910987212102496,-.07912595569100395,-.04253301802384529,-3574311346687805e-23
32303321183643924e-24,.04905733807491881,.0909338586287177,.12459439942555228,.15010055259882701,.1671728194313799,.17648637535903888,.1784017158852215,.17386528626714476,.1635769663144997,.14849171751256712,.1293968923247243,.10711900448314056,.08238719844223881,.05587829025669069,.028222530862802866,456748644943599e-32,-.02822253086280288,-.055878290256690714,-.08238719844223881,-.10711900448314057,-.12939689232472432,-.1484917175125671,-.16357696631449978,-.17386528626714484,-.17840171588522152,-.17648637535903905,-.16717281943138,-.15010055259882715,-.12459439942555228,-.09093385862871768,-.04905733807491881,-323033211835885e-22
