20015519222871562e-26,1555296520513753e-25,11090409856871058e-26,-26307377250534023e-26,-6370516808008598e-25,-7850497118001392e-26,4800417158963662e-25,5377349252757321e-25,5954281213347915e-25,13972992074531486e-26,-315968233464317e-24,-27371318041129186e-26,-2314580852480457e-25,-2333168791828626e-25,-23517570583909874e-26,-2820058380638171e-25,-3288360369134953e-25,-5205050265697242e-26,22473503305970565e-26,3174562803992448e-25,4101775311022143e-25,31165064389601977e-26,21312451150507476e-26,29145487704082597e-26,36979177897694926e-26,12386958495551665e-26,-12204606881410546e-26,211728637458538e-24,5455204893464986e-25,2890996067838993e-25,3267848842648068e-26,25783541627009443e-27,1888856044312088e-26
-44556529931406936e-26,-.17061760791963596,-.22088555589460113,-.14123161001550033,-.05275690404972859,.0102934423046056,.05254695702990517,.07824472378422871,.08733376532270469,.07400487609940902,.05732487467168643,.04391158524182166,.036229226336132445,.03229149711101805,.029343212797621525,.026863683888935348,.02454826304198177,.023097367786317373,.022573956826314086,.022455586905884183,.021031548187700894,.015247146114434713,.0032143445541115306,-.0010993578161609925,.0020073104799299105,.00030670949465116433,-.00031737380112546585,.0007118577971931292,-.0094557383948205,-.025583853892323597,-.056201666192506466,-.054363035873134305,-.021222185473159013
-10912842825773951e-25,-.5805267016795503,-.6857994219375604,-.4370254663733401,-.11612472105677138,.017534668826278844,.13770586742025132,.23373553113367299,.26880257602806373,.23098283187770285,.1749208661206577,.14599613808240605,.1218681220060213,.11120040079979858,.10245143803896523,.0940439464917924,.08623180353978435,.08114106144031082,.07821932264530712,.07874237099293174,.0762025043422554,.05620150225593405,.0338625999523199,.005447127922295027,-.0006150849079026698,-.0005772834626039429,-.0017917378347828902,-.0023225846256906325,.00634861778835501,-.10948806027856212,-.14862175932871224,-.1046107624538796,-.005896667521096849
-15289154957331591e-25,-1.1415123410273433,-1.1618962498936831,-.6448404022863301,-.21494722458998594,.03273399463028802,.22140250965718836,.3997487619532921,.43098564834126973,.3703825407319535,.29873892675669433,.2453665789888644,.22243453045615957,.2083234298456372,.19619218144620273,.18124623288784691,.16643819110191768,.15487775952950728,.1504368133739312,.15088334508123674,.1523850832444217,.14284330650369143,.08035435436679468,.0189681118159253,-.0004419862153089096,.001333330661453307,-.004393077493298076,.00024708188650052985,-.08085567152227852,-.19320398998800167,-.23409475486226014,-.16560195722431928,-.041736691984156624
-19665475882398476e-25,-1.7185938414729807,-1.5976415215833695,-.43032548661478187,.04799156011573642,-.03148037508979454,.09161675722218995,.39964696454420257,.5033383871259561,.3983453726228216,.3277718232512277,.30927424892501526,.2993683951900057,.3010714812595617,.2914931446201435,.26976707515356485,.24482853700050136,.22805117844409264,.216871419437836,.22170021696534653,.22845359769430906,.23579706219300486,.23406892349294417,.055678030408833484,-.008007042792969812,-.0027306864151484013,-.008879218348552178,-.011180790376491712,-.06492515052683842,-.3568672914155997,-.3468756182183857,-.22282652136198453,.013091171457684537
-22024932307591194e-25,-1.973020849362534,-1.3963612083811632,-.02658356580275095,-.09094070340993772,.009766830356598744,-.03240997748336856,.13293418503835028,.2984526609042716,.29336440526796576,.2822548577693663,.3041437892142655,.35442965930120446,.38093107326446085,.3682857038659712,.3396567866893945,.3086088071575839,.2812935104816105,.267691077319473,.2665751176329082,.2848364345683289,.30811161551568605,.32480994514436595,.20936487633310005,.05507641945284668,.007787864329034233,-.018900246829287617,-.010600281890719323,-.357067228759424,-.526744779421698,-.41550425349842485,-.21470643761891103,-.041501901330397294
-2438442726857283e-24,-1.8102934371467483,-.8311310643219054,-.04955284438692638,-.05150376102421889,-.00045702284814649153,.0019700492115289395,-.01918702369845508,.031030949410673435,.1352379958265911,.09001188212304287,.2268419197699677,.39870583124598097,.4176269492697318,.40583044937463597,.3797988758651661,.33915628014590116,.3102278761218364,.28404708985149624,.2799895908610358,.28431587229063804,.3239325658846855,.3384555108302569,.3034171565463402,.29968856899423396,.02843065908019083,-.04293477699977242,-.22824985403989914,-.6904889949850902,-.5269266888321303,-.2659104477086895,-.1468760773929346,-.00589183103874935
-27509079673450983e-25,-1.353602006139489,-.8784831066302788,-.012292045799990688,-.05946370851294172,.007345395398166788,-.01910434059322881,-.00465281419440477,-.07513679978095053,.03176678182651481,.012893697153453622,.0807050042134101,.2901799575304581,.3967245900086669,.39785971320901764,.3685706725447582,.34195975977151555,.3094987434996083,.2780565200185089,.2503798841866262,.24695231866969558,.2639570032057936,.29401477329285075,.2987573870391393,.19792389808695976,.006763236057149905,-.2821564766984368,-.5010552591253571,-.4459217949828482,-.26046723680322126,-.09804669974666734,.00034905775179113916,.05260923689475288
-3063374587766169e-24,-.8702776552340328,-.592158181833831,-.12633293822835637,.017312329548218198,-.008170786375965376,.028407959518421816,-.07314319285287782,.03966213987110009,-.010137559710879308,.021670865167056526,-.00842533576667721,.18369624672749413,.2749427262167754,.2953456715667668,.31853044964273397,.31519794573075904,.2973784060750089,.2601225767500053,.20634988093371054,.1552895754331696,.17159295591428292,.1922556191343308,.1962510244162473,.16853132108531577,-.13263024458286732,-.403853682726865,-.4633128280820356,-.17821648756186553,-.013347466042719846,.13957407950352047,.09161184192058504,-.007730942940091599
-35616974533547197e-25,-.4276660910396044,-.37385231592279256,-.11901050484305077,-.022483699763792966,.03499155650964962,-.021166589470084388,-.032029904513673955,-.00027052516976908494,18606930274917833e-21,.002080273451968895,.0027261696651736324,.02253474486442694,.12050327883948944,.17444259242917695,.23816046042213335,.2898055470224994,.302999498956859,.2568256692157875,.16912444164640172,.08614209902726114,.05168523212401235,.09202015556764241,.13934223669447413,.08720635826634968,-.054488383745543836,-.3555015619669319,-.12858870479980775,.014500435608568523,.00045644181796913066,.061714712611077895,.05868055498987991,.10539596375218405
