1.0	0.10585723773159081
2.0	0.10585363146739432
3.0	0.105843782759722
4.0	0.10582915463847951
5.0	0.1058248105972736
6.0	0.1058228960402686
7.0	0.10581962576225919
8.0	0.10581824480870977
9.0	0.10581757243137789
10.0	0.1058175266547838
11.0	0.10581739645256222
12.0	0.10581653024634267
13.0	0.10581232798327239
14.0	0.10580848695083492
15.0	0.10580169260617353
16.0	0.10579818890018826
17.0	0.10579297033791621
18.0	0.10576824355049717
19.0	0.10575447711465734
20.0	0.1057479296475797
21.0	0.10573435327327542
22.0	0.10571957311530909
23.0	0.1057085407327515
24.0	0.1056970351591385
25.0	0.10565844313257333
26.0	0.10553970610046988
27.0	0.10545276474064934
28.0	0.10540873042440463
29.0	0.1052996291403824
30.0	0.10491743777853775
31.0	0.10470401216120374
32.0	0.10443996064009929
33.0	0.10426129764137501
34.0	0.10408187135486514
35.0	0.10384066801634152
36.0	0.10357091793349828
37.0	0.10348925065202708
38.0	0.10339376197028168
39.0	0.10319379662454564
40.0	0.10267965425543243
41.0	0.10236659051460945
42.0	0.10207190340533448
43.0	0.10114837770269854
44.0	0.10065430896265251
45.0	0.10051717565678978
46.0	0.10011851225856369
47.0	0.09941307131575121
48.0	0.09925181290303532
49.0	0.09911651489139886
50.0	0.09864373541719218
51.0	0.09780198021841816
52.0	0.09671473236010207
53.0	0.09604640787003453
54.0	0.09538706253593514
55.0	0.09384202740466797
56.0	0.09289124220681248
57.0	0.09182058468695592
58.0	0.09152283938414589
59.0	0.09112015281626833
60.0	0.09039232689639831
61.0	0.09019024894474459
62.0	0.08994158200464553
63.0	0.08963032280070753
64.0	0.08873151297265203
65.0	0.08806064420695621
66.0	0.08782168934008285
67.0	0.08717377342956564
68.0	0.08640968923110784
69.0	0.08591930781875863
70.0	0.0856326552505452
71.0	0.08533549838683402
72.0	0.08476114574407301
73.0	0.08341345335287986
74.0	0.0823494400285591
75.0	0.08167459173344624
76.0	0.08153125942720568
77.0	0.0812430502634593
78.0	0.08048870956276559
79.0	0.07971062774495313
80.0	0.07956750864161453
81.0	0.0791580083073819
82.0	0.07817959207811796
83.0	0.07734529122645954
84.0	0.0760283060900822
85.0	0.0758947874138557
86.0	0.07576889757440732
87.0	0.07538345307165668
88.0	0.0748348620462007
89.0	0.0742918716359851
90.0	0.07392284853108472
91.0	0.07382509322468252
92.0	0.0732582965148459
93.0	0.07240121770282
94.0	0.07209703666736383
95.0	0.07186913715897195
